BRIDGE_WGS_HOR_4403 BRIDGE_WGS_HOR_4403 78.72052361
BRIDGE_WGS_HOR_4606 BRIDGE_WGS_HOR_4606 68.73832464
BRIDGE_WGS_HOR_4653 BRIDGE_WGS_HOR_4653 35.10716771
BRIDGE_WGS_HOR_473 BRIDGE_WGS_HOR_473 29.30808586
BRIDGE_WGS_HOR_4829 BRIDGE_WGS_HOR_4829 90.47475253
BRIDGE_WGS_HOR_495 BRIDGE_WGS_HOR_495 108.0939406
BRIDGE_WGS_HOR_5020 BRIDGE_WGS_HOR_5020 1.958676751
BRIDGE_WGS_HOR_5373 BRIDGE_WGS_HOR_5373 16.1748964
BRIDGE_WGS_HOR_5486 BRIDGE_WGS_HOR_5486 133.8152889
BRIDGE_WGS_HOR_5876 BRIDGE_WGS_HOR_5876 61.42442527
BRIDGE_WGS_HOR_610 BRIDGE_WGS_HOR_610 100.0809914
BRIDGE_WGS_HOR_6892 BRIDGE_WGS_HOR_6892 9.776401159
BRIDGE_WGS_HOR_6934 BRIDGE_WGS_HOR_6934 32.99499102
BRIDGE_WGS_HOR_6936 BRIDGE_WGS_HOR_6936 28.92498339
BRIDGE_WGS_HOR_6952 BRIDGE_WGS_HOR_6952 57.25831673
BRIDGE_WGS_HOR_6962 BRIDGE_WGS_HOR_6962 52.25831673
BRIDGE_WGS_HOR_7056 BRIDGE_WGS_HOR_7056 100.2764012
BRIDGE_WGS_HOR_7129 BRIDGE_WGS_HOR_7129 117.5967155
BRIDGE_WGS_HOR_7172 BRIDGE_WGS_HOR_7172 88.71005187
BRIDGE_WGS_HOR_7236 BRIDGE_WGS_HOR_7236 99.86455561
BRIDGE_WGS_HOR_7251 BRIDGE_WGS_HOR_7251 52.18769058
BRIDGE_WGS_HOR_7428 BRIDGE_WGS_HOR_7428 12.50277949
BRIDGE_WGS_HOR_7474 BRIDGE_WGS_HOR_7474 25.99090266
BRIDGE_WGS_HOR_7552 BRIDGE_WGS_HOR_7552 25.89870925
BRIDGE_WGS_HOR_7657 BRIDGE_WGS_HOR_7657 46.59671548
BRIDGE_WGS_HOR_8117 BRIDGE_WGS_HOR_8117 20.24811836
BRIDGE_WGS_HOR_8148 BRIDGE_WGS_HOR_8148 47.15654987
BRIDGE_WGS_HOR_8370 BRIDGE_WGS_HOR_8370 44.69788895
BRIDGE_WGS_HOR_8440 BRIDGE_WGS_HOR_8440 -3.766669288
BRIDGE_WGS_HOR_8659 BRIDGE_WGS_HOR_8659 36.93806387
BRIDGE_WGS_HOR_8710 BRIDGE_WGS_HOR_8710 76.7604132
BRIDGE_WGS_HOR_8711 BRIDGE_WGS_HOR_8711 62.58865476
BRIDGE_WGS_HOR_8760 BRIDGE_WGS_HOR_8760 56.16725479
BRIDGE_WGS_HOR_8819 BRIDGE_WGS_HOR_8819 33.15654987
BRIDGE_WGS_HOR_8904 BRIDGE_WGS_HOR_8904 49.06666405
BRIDGE_WGS_HOR_9043 BRIDGE_WGS_HOR_9043 14.44306783
BRIDGE_WGS_HOR_9250 BRIDGE_WGS_HOR_9250 29.17745316
BRIDGE_WGS_HOR_9492 BRIDGE_WGS_HOR_9492 171.0321098
BRIDGE_WGS_HOR_9558 BRIDGE_WGS_HOR_9558 24.91478503
BRIDGE_WGS_HOR_9724 BRIDGE_WGS_HOR_9724 65.55739858
BRIDGE_WGS_HOR_9808 BRIDGE_WGS_HOR_9808 63.99719154
BRIDGE_WGS_HOR_9927 BRIDGE_WGS_HOR_9927 33.08865476
BRIDGE_WGS_HOR_997 BRIDGE_WGS_HOR_997 69.5396007
